縣市,縣市別代砠,鄉鎮市區,學校名稱,教學電腦數
高雄市,64000,三民區,河濱國小,36
高雄市,64000,三民區,獅湖國小,146
高雄市,64000,三民區,莊敬國小,86
高雄市,64000,三民區,陽明國小,175
高雄市,64000,三民區,鼎金國小,51
高雄市,64000,仁武區,仁武國小,63
高雄市,64000,仁武區,八卦國小,37
高雄市,64000,仁武區,灣內國小,15
高雄市,64000,仁武區,烏林國小,33
高雄市,64000,仁武區,登發國小,46
高雄市,64000,仁武區,竹後國小,14
高雄市,64000,內門區,內門國小,43
高雄市,64000,內門區,景義國小,10
高雄市,64000,內門區,木柵國小,31
高雄市,64000,內門區,溝坪國小,20
高雄市,64000,內門區,西門國小,16
高雄市,64000,內門區,觀亭國小,22
高雄市,64000,內門區,金竹國小,12
高雄市,64000,六龜區,六龜國小,29
高雄市,64000,六龜區,寶來國小,10
高雄市,64000,六龜區,新威國小,18
高雄市,64000,六龜區,新發國小,13
高雄市,64000,六龜區,荖濃國小,16
高雄市,64000,六龜區,龍興國小,24
高雄市,64000,前金區,前金國小,95
高雄市,64000,前金區,建國國小,38
高雄市,64000,前鎮區,仁愛國小,55
高雄市,64000,前鎮區,佛公國小,29
高雄市,64000,前鎮區,光華國小,70
高雄市,64000,前鎮區,前鎮國小,36
高雄市,64000,前鎮區,復興國小,46
高雄市,64000,前鎮區,愛群國小,93
高雄市,64000,前鎮區,明正國小,79
高雄市,64000,前鎮區,樂群國小,35
高雄市,64000,前鎮區,民權國小,165
高雄市,64000,前鎮區,獅甲國小,30
高雄市,64000,前鎮區,瑞祥國小,273
高雄市,64000,前鎮區,瑞豐國小,5
高雄市,64000,前鎮區,紅毛港國小,22
高雄市,64000,前鎮區,鎮昌國小,150
高雄市,64000,大寮區,中庄國小,76
高雄市,64000,大寮區,大寮國小,42
高雄市,64000,大寮區,山頂國小,61
高雄市,64000,大寮區,後庄國小,36
高雄市,64000,大寮區,忠義國小,26
高雄市,64000,大寮區,昭明國小,72
高雄市,64000,大寮區,永芳國小,68
高雄市,64000,大寮區,溪寮國小,17
高雄市,64000,大寮區,潮寮國小,37
高雄市,64000,大寮區,翁園國小,33
高雄市,64000,大樹區,九曲國小,68
高雄市,64000,大樹區,大樹國小,42
高雄市,64000,大樹區,大樹國小和山分校,12
高雄市,64000,大樹區,姑山國小,16
高雄市,64000,大樹區,小坪國小,31
高雄市,64000,大樹區,水寮國小,46
高雄市,64000,大樹區,溪埔國小,20
高雄市,64000,大樹區,興田國小,17
高雄市,64000,大樹區,龍目國小,13
高雄市,64000,大社區,嘉誠國小,24
高雄市,64000,大社區,大社國小,30
高雄市,64000,大社區,觀音國小,36
高雄市,64000,小港區,二苓國小,51
高雄市,64000,小港區,坪頂國小,58
高雄市,64000,小港區,太平國小,30
高雄市,64000,小港區,小港國小,6
高雄市,64000,小港區,明義國小,38
高雄市,64000,小港區,桂林國小,69
高雄市,64000,小港區,港和國小,84
高雄市,64000,小港區,漢民國小,60
高雄市,64000,小港區,華山國小,82
高雄市,64000,小港區,青山國小,75
高雄市,64000,小港區,鳳林國小,42
高雄市,64000,小港區,鳳陽國小,52
高雄市,64000,小港區,鳳鳴國小,66
高雄市,64000,岡山區,兆湘國小,30
高雄市,64000,岡山區,前峰國小,26
高雄市,64000,岡山區,和平國小,22
高雄市,64000,岡山區,嘉興國小,31
高雄市,64000,岡山區,壽天國小,70
高雄市,64000,岡山區,岡山國小,46
高雄市,64000,岡山區,岡山國小灣裡分校,9
高雄市,64000,岡山區,後紅國小,79
高雄市,64000,岡山區,竹圍國小,147
高雄市,64000,左營區,勝利國小,139
高雄市,64000,左營區,屏山國小,32
高雄市,64000,左營區,左營國小,74
高雄市,64000,左營區,文府國小,110
高雄市,64000,左營區,新上國小,97
高雄市,64000,左營區,新光國小,143
高雄市,64000,左營區,新民國小,119
高雄市,64000,左營區,新莊國小,153
高雄市,64000,左營區,明德國小,12
高雄市,64000,左營區,永清國小,36
高雄市,64000,左營區,福山國小,199
高雄市,64000,左營區,舊城國小,42
高雄市,64000,彌陀區,南安國小,29
高雄市,64000,彌陀區,壽齡國小,60
高雄市,64000,彌陀區,彌陀國小,36
高雄市,64000,新興區,七賢國小,122
高雄市,64000,新興區,信義國小,77
高雄市,64000,新興區,大同國小,61
高雄市,64000,新興區,新興國小,30
高雄市,64000,旗山區,圓潭國小,37
高雄市,64000,旗山區,嶺口國小,16
高雄市,64000,旗山區,旗尾國小,20
高雄市,64000,旗山區,旗山國小,130
高雄市,64000,旗山區,溪洲國小,36
高雄市,64000,旗山區,鼓山國小,45
高雄市,64000,旗津區,中洲國小,27
高雄市,64000,旗津區,大汕國小,28
高雄市,64000,旗津區,旗津國小,69
高雄市,64000,杉林區,上平國小,23
高雄市,64000,杉林區,新庄國小,19
高雄市,64000,杉林區,月美國小,15
高雄市,64000,杉林區,杉林國小,18
高雄市,64000,杉林區,民族大愛國小,33
高雄市,64000,杉林區,集來國小,24
高雄市,64000,林園區,中芸國小,71
高雄市,64000,林園區,林園國小,65
高雄市,64000,林園區,汕尾國小,33
高雄市,64000,林園區,港埔國小,30
高雄市,64000,林園區,王公國小,75
高雄市,64000,林園區,金潭國小,53
高雄市,64000,桃源區,寶山國小,4
高雄市,64000,桃源區,建山國小,8
高雄市,64000,桃源區,桃源國小,19
高雄市,64000,桃源區,樟山國小,15
高雄市,64000,桃源區,興中國小,42
高雄市,64000,梓官區,梓官國小,57
高雄市,64000,梓官區,蚵寮國小,46
高雄市,64000,楠梓區,加昌國小,71
高雄市,64000,楠梓區,右昌國小,110
高雄市,64000,楠梓區,後勁國小,51
高雄市,64000,楠梓區,援中國小,107
高雄市,64000,楠梓區,楠梓國小,78
高雄市,64000,楠梓區,楠陽國小,86
高雄市,64000,楠梓區,油廠國小,102
高雄市,64000,楠梓區,翠屏國(中)小,32
高雄市,64000,楠梓區,莒光國小,72
高雄市,64000,橋頭區,五林國小,24
高雄市,64000,橋頭區,仕隆國小,32
高雄市,64000,橋頭區,橋頭國小,41
高雄市,64000,橋頭區,甲圍國小,40
高雄市,64000,橋頭區,興糖國小,45
高雄市,64000,永安區,新港國小,18
高雄市,64000,永安區,永安國小,62
高雄市,64000,永安區,維新國小,30
高雄市,64000,湖內區,三侯國小,9
高雄市,64000,湖內區,大湖國小,80
高雄市,64000,湖內區,文賢國小,54
高雄市,64000,湖內區,明宗國小,51
高雄市,64000,湖內區,海埔國小,26
高雄市,64000,燕巢區,安招國小,27
高雄市,64000,燕巢區,橫山國小,46
高雄市,64000,燕巢區,深水國小,27
高雄市,64000,燕巢區,燕巢國小,80
高雄市,64000,燕巢區,金山國小,12
高雄市,64000,燕巢區,鳳雄國小,32
高雄市,64000,田寮區,崇德國小,24
高雄市,64000,田寮區,新興國小,23
高雄市,64000,甲仙區,寶隆國小,26
高雄市,64000,甲仙區,小林國小,18
高雄市,64000,甲仙區,甲仙國小,40
高雄市,64000,美濃區,中壇國小,33
高雄市,64000,美濃區,吉東國小,15
高雄市,64000,美濃區,吉洋國小,32
高雄市,64000,美濃區,廣興國小,48
高雄市,64000,美濃區,東門國小,30
高雄市,64000,美濃區,福安國小,17
高雄市,64000,美濃區,美濃國小,30
高雄市,64000,美濃區,龍山國小,34
高雄市,64000,美濃區,龍肚國小,30
高雄市,64000,苓雅區,中正國小,68
高雄市,64000,苓雅區,五權國小,35
高雄市,64000,苓雅區,凱旋國小,45
高雄市,64000,苓雅區,四維國小,314
高雄市,64000,苓雅區,成功國小,33
高雄市,64000,苓雅區,福康國小,82
高雄市,64000,苓雅區,福東國小,73
高雄市,64000,苓雅區,苓洲國小,34
高雄市,64000,苓雅區,高師附中附設國小部,7
高雄市,64000,茂林區,多納國小,8
高雄市,64000,茂林區,茂林國小,15
高雄市,64000,茄萣區,成功國小,38
高雄市,64000,茄萣區,砂崙國小,63
高雄市,64000,茄萣區,興達國小,34
高雄市,64000,茄萣區,茄萣國小,81
高雄市,64000,路竹區,一甲國小,35
高雄市,64000,路竹區,三埤國小,25
高雄市,64000,路竹區,下坑國小,38
高雄市,64000,路竹區,北嶺國小,15
高雄市,64000,路竹區,大社國小,34
高雄市,64000,路竹區,竹滬國小,29
高雄市,64000,路竹區,蔡文國小,37
高雄市,64000,路竹區,路竹國小,33
高雄市,64000,那瑪夏區,民權國小,14
高雄市,64000,那瑪夏區,民生國小,30
高雄市,64000,阿蓮區,中路國小,18
高雄市,64000,阿蓮區,復安國小,72
高雄市,64000,阿蓮區,阿蓮國小,48
高雄市,64000,鳥松區,仁美國小,26
高雄市,64000,鳥松區,大華國小,38
高雄市,64000,鳥松區,鳥松國小,35
高雄市,64000,鳳山區,中山國小,59
高雄市,64000,鳳山區,中崙國小,43
高雄市,64000,鳳山區,中正國小,74
高雄市,64000,鳳山區,五甲國小,43
高雄市,64000,鳳山區,五福國小,129
高雄市,64000,鳳山區,南成國小,64
高雄市,64000,鳳山區,大東國小,45
高雄市,64000,鳳山區,忠孝國小,71
高雄市,64000,鳳山區,文山國小,50
高雄市,64000,鳳山區,文德國小,97
高雄市,64000,鳳山區,文華國小,60
高雄市,64000,鳳山區,新甲國小,126
高雄市,64000,鳳山區,曹公國小,46
高雄市,64000,鳳山區,正義國小,20
高雄市,64000,鳳山區,瑞興國小,155
高雄市,64000,鳳山區,福誠國小,39
高雄市,64000,鳳山區,誠正國小,35
高雄市,64000,鳳山區,過埤國小,79
高雄市,64000,鳳山區,鎮北國小,34
高雄市,64000,鳳山區,鳳山國小,44
高雄市,64000,鳳山區,鳳翔國小,66
高雄市,64000,鳳山區,鳳西國小,72
高雄市,64000,鹽埕區,光榮國小,27
高雄市,64000,鹽埕區,忠孝國小,29
高雄市,64000,鹽埕區,鹽埕國小,34
高雄市,64000,鼓山區,中山國小,131
高雄市,64000,鼓山區,九如國小,33
高雄市,64000,鼓山區,內惟國小,70
高雄市,64000,鼓山區,壽山國小,27
高雄市,64000,鼓山區,鼓山國小,45
高雄市,64000,鼓山區,鼓岩國小,57
高雄市,64000,鼓山區,龍華國小,120
